"idp";"fep";"sexo";"edad";"nacionalidad";"cpro";"grurba";"compra1";"compra2";"compra3";"compra4";"compra5";"donde1";"donde2";"donde3";"donde4";"donde5";"como";"alides1";"alides2";"alides3";"alides4";"alides5";"alides6";"respalim";"acaract1";"acaract2";"acaract3";"acaract4";"acaract5";"acaract6";"acaract7";"fresco";"higiene1";"higiene2";"higiene3";"higiene4";"higiene5";"higiene6";"higiene7";"pimport1";"pimport2";"pimport3";"pimport4";"pimport5";"pimport6";"resphig";"rnueva";"rcaract1";"rcaract2";"rcaract3";"rcaract4";"rcaract5";"rcaract6";"rcaract7";"rdes";"rnousa";"resprop";"medida1";"medida2";"medida3";"medida4";"medida5";"medida6";"medida7";"medida8";"noreduce1";"noreduce2";"noreduce3";"noreduce4";"noreduce5";"co2";"realiza";"vdispo1";"vdispo2";"vdispo3";"vdispo4";"vdispo5";"aguso1";"aguso2";"aguso3";"aguso4";"mtrans1";"mtrans2";"mtrans3";"mtrans4";"mtrans5";"mtrans6";"mtrans7";"mtrans8";"mmotiv1";"mmotiv2";"mmotiv3";"mmotiv4";"mmotiv5";"mmotiv6";"mmotiv7";"mmotiv8";"actitud";"mambient";"afecta";"actdigi";"nososte1";"nososte2";"nososte3";"nososte4";"nososte5";"nososte6";"nososte7";"confia";"propos1";"propos2";"propos3";"propos4";"propos5";"propos6";"propos7";"propos8";"nperson";"marco";"tipoh";"cest";"sactual";"ttrabajo";"cno";"ing"
4078;1448,02989808131;"1";"74";"1";"14";"2";"3";"2";"1";"2";"3";"2";"1";"2";"2";"2";"1";"2";"1";"1";"2";"2";"2";"1";"1";"2";"2";"1";"2";"2";"2";"1";"2";"1";"1";"2";"2";"2";"2";"2";"2";"2";"2";"2";"1";"2";"1";"1";"2";"2";"2";"2";"2";"1";"4";"2";"2";"2";"1";"1";"1";"1";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"2";"2";"1";"1";"2";"2";"2";"3";"3";"2";"2";"2";"1";"2";"2";"2";"2";"1";"2";"2";"2";"1";"2";"2";"2";"2";"2";"3";"1";"6";"2";"2";"1";"2";"2";"1";"1";"2";"3";"2";"2";"2";"2";"2";"2";"2";"1";"3";"3";"4";"3";"8";"-9";"-9";"4"
4559;1022,34839483423;"6";"51";"1";"14";"2";"2";"1";"1";"2";"2";"2";"1";"1";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"1";"1";"2";"2";"2";"2";"2";"4";"4";"1";"2";"1";"1";"2";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"1";"2";"4";"4";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"8";"2";"2";"2";"1";"2";"2";"2";"2";"3";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"3";"1";"6";"-9";"9";"4"
3154;992,95346959764;"6";"42";"1";"14";"2";"2";"1";"2";"3";"3";"2";"1";"1";"2";"2";"1";"2";"2";"1";"2";"2";"2";"1";"1";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"1";"1";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"1";"2";"1";"2";"2";"1";"1";"2";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"3";"2";"3";"1";"2";"2";"1";"2";"2";"2";"1";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"2";"3";"2";"2";"1";"1";"2";"1";"2";"2";"3";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"1";"3";"6";"-9";"5";"98"
3993;1334,43306498641;"1";"26";"1";"14";"2";"2";"1";"2";"2";"1";"1";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"1";"2";"2";"2";"1";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"1";"2";"1";"1";"1";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"1";"1";"1";"2";"1";"1";"2";"2";"1";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"8";"2";"2";"1";"1";"2";"1";"1";"2";"3";"1";"2";"2";"1";"2";"2";"2";"2";"3";"3";"4";"1";"3";"3";"1";"5"
785;1321,40940864446;"6";"17";"1";"14";"2";"2";"1";"2";"3";"2";"2";"1";"2";"2";"2";"1";"1";"2";"2";"1";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"2";"2";"1";"2";"1";"1";"2";"2";"1";"1";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"4";"4";"2";"1";"1";"1";"2";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"2";"3";"3";"2";"1";"2";"2";"2";"2";"2";"1";"2";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"3";"2";"7";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"6";"4";"4";"2";"7";"-9";"-9";"98"
3249;1059,24337530845;"1";"44";"1";"14";"2";"3";"1";"2";"2";"2";"2";"1";"2";"2";"2";"1";"2";"2";"2";"1";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"1";"1";"1";"2";"1";"2";"1";"2";"1";"2";"1";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"2";"1";"2";"2";"1";"2";"2";"4";"1";"2";"1";"2";"2";"2";"1";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"3";"3";"2";"1";"2";"2";"2";"2";"2";"3";"2";"2";"2";"2";"1";"1";"2";"2";"4";"2";"4";"2";"1";"3";"7";"5"
1047;1243,49257032007;"1";"47";"1";"14";"2";"3";"2";"2";"2";"2";"2";"1";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"1";"2";"2";"1";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"1";"2";"1";"2";"2";"1";"2";"2";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"2";"2";"1";"1";"2";"2";"1";"2";"3";"1";"2";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"1";"1";"6";"2";"2";"2";"2";"2";"1";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"2";"3";"3";"4";"3";"1";"3";"3";"5"
3269;1123,34930537306;"6";"28";"1";"14";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"1";"2";"2";"2";"2";"1";"1";"2";"1";"1";"1";"2";"1";"1";"1";"2";"2";"2";"1";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"4";"3";"1";"1";"2";"1";"1";"1";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"2";"2";"1";"1";"2";"2";"1";"4";"3";"4";"1";"2";"1";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"1";"1";"8";"1";"2";"2";"1";"2";"2";"2";"2";"3";"2";"2";"1";"1";"2";"2";"2";"2";"2";"2";"3";"6";"1";"3";"2";"6"
939;1128,98938025787;"6";"45";"1";"14";"2";"3";"1";"1";"2";"2";"2";"1";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"1";"1";"2";"2";"2";"1";"2";"2";"1";"1";"1";"2";"1";"2";"2";"2";"1";"1";"2";"2";"2";"2";"1";"1";"1";"1";"2";"2";"2";"2";"2";"5";"5";"1";"1";"2";"1";"2";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"1";"2";"1";"4";"3";"4";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"3";"1";"8";"3";"2";"2";"1";"2";"2";"2";"2";"3";"1";"2";"2";"2";"2";"2";"2";"2";"5";"3";"5";"3";"6";"-9";"5";"5"
277;1183,04144865037;"6";"22";"1";"14";"2";"2";"2";"2";"2";"1";"2";"1";"1";"2";"2";"1";"1";"1";"2";"2";"2";"2";"1";"1";"2";"1";"2";"2";"2";"2";"1";"2";"1";"2";"1";"2";"1";"2";"1";"1";"2";"2";"2";"2";"1";"2";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"1";"1";"2";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"2";"2";"1";"1";"2";"2";"1";"2";"2";"3";"2";"1";"1";"2";"2";"2";"2";"1";"2";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"1";"1";"3";"2";"2";"1";"1";"2";"1";"2";"2";"2";"2";"2";"1";"2";"1";"1";"2";"2";"4";"4";"2";"3";"7";"-9";"-9";"5"
473;1163,62653722257;"1";"52";"1";"14";"2";"1";"2";"1";"2";"2";"2";"1";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"1";"2";"2";"2";"1";"2";"2";"2";"2";"1";"2";"2";"1";"5";"1";"1";"2";"1";"2";"2";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"2";"2";"1";"1";"2";"2";"1";"3";"3";"3";"1";"2";"2";"1";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"4";"3";"2";"2";"1";"2";"2";"2";"2";"4";"2";"2";"2";"1";"2";"2";"2";"2";"3";"3";"4";"2";"1";"3";"8";"4"
1605;1190,13382662316;"6";"55";"1";"14";"2";"3";"1";"1";"2";"2";"2";"1";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"1";"1";"2";"2";"1";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"5";"4";"1";"1";"2";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"3";"2";"2";"1";"2";"2";"2";"4";"2";"4";"1";"2";"1";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"1";"1";"8";"2";"2";"1";"2";"2";"2";"2";"2";"4";"2";"2";"2";"1";"1";"1";"2";"2";"1";"1";"1";"3";"5";"3";"5";"2"
1697;1059,24337530845;"1";"40";"1";"14";"2";"2";"1";"1";"2";"2";"2";"1";"1";"2";"2";"1";"1";"2";"2";"2";"2";"2";"1";"1";"2";"2";"1";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"1";"1";"1";"1";"2";"2";"2";"2";"2";"1";"2";"1";"1";"1";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"1";"3";"4";"1";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"4";"3";"2";"2";"1";"2";"2";"1";"2";"3";"2";"2";"2";"1";"2";"2";"2";"2";"4";"2";"4";"2";"1";"3";"7";"4"
2470;1448,02989808131;"1";"74";"1";"14";"2";"2";"1";"1";"2";"2";"2";"1";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"1";"1";"2";"2";"1";"1";"1";"1";"2";"1";"2";"2";"1";"2";"1";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"1";"4";"2";"1";"2";"2";"1";"1";"1";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"1";"2";"2";"2";"2";"1";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"1";"1";"7";"99";"2";"2";"2";"2";"2";"2";"1";"3";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"3";"6";"8";"-9";"-9";"5"
4049;1220,30489450114;"6";"60";"1";"14";"2";"3";"1";"1";"3";"3";"2";"1";"1";"2";"2";"1";"1";"2";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"1";"2";"1";"1";"1";"2";"1";"2";"1";"2";"1";"1";"2";"2";"2";"2";"1";"1";"1";"1";"2";"2";"2";"2";"2";"1";"5";"1";"1";"2";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"2";"2";"1";"1";"1";"2";"1";"4";"2";"3";"2";"2";"1";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"5";"2";"2";"2";"1";"2";"2";"2";"2";"4";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"3";"2";"11";"-9";"-9";"4"
4797;2040,62691784507;"6";"36";"3";"14";"2";"2";"1";"2";"2";"1";"2";"1";"1";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"1";"1";"2";"2";"2";"2";"2";"2";"1";"1";"1";"1";"2";"2";"2";"1";"2";"2";"1";"2";"2";"1";"2";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"1";"1";"2";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"3";"3";"2";"1";"2";"1";"2";"1";"2";"2";"1";"2";"1";"2";"1";"2";"2";"2";"2";"2";"3";"1";"6";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"5";"2";"4";"7";"2";"3";"5";"5"
5046;1128,98938025787;"6";"46";"1";"14";"2";"3";"1";"1";"3";"3";"2";"1";"1";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"1";"2";"2";"2";"1";"2";"1";"2";"1";"2";"2";"2";"1";"1";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"3";"5";"1";"2";"2";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"2";"2";"3";"4";"2";"1";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"5";"99";"2";"2";"1";"2";"2";"2";"2";"3";"1";"2";"2";"1";"2";"2";"2";"2";"3";"2";"2";"2";"1";"3";"9";"99"
1705;1022,34839483423;"6";"54";"1";"14";"2";"3";"1";"2";"3";"2";"2";"1";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"1";"2";"2";"1";"1";"1";"1";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"1";"2";"1";"2";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"3";"2";"3";"1";"2";"1";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"3";"3";"6";"3";"2";"1";"2";"2";"2";"2";"2";"3";"2";"1";"1";"1";"2";"2";"2";"2";"3";"3";"4";"2";"2";"3";"7";"5"
1924;1293,79495683021;"1";"34";"1";"14";"2";"3";"2";"2";"3";"2";"2";"2";"1";"2";"2";"1";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"1";"2";"2";"2";"1";"2";"1";"2";"1";"1";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"1";"1";"2";"1";"2";"2";"1";"1";"1";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"99";"1";"2";"2";"1";"3";"2";"3";"2";"2";"1";"2";"1";"2";"2";"1";"2";"1";"2";"1";"2";"2";"2";"2";"2";"3";"2";"5";"2";"2";"2";"1";"2";"2";"2";"2";"1";"2";"1";"1";"2";"2";"2";"2";"2";"2";"2";"2";"7";"1";"3";"4";"5"
2257;1128,98938025787;"6";"48";"1";"14";"2";"2";"1";"1";"2";"2";"2";"1";"1";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"1";"1";"1";"2";"1";"2";"2";"2";"2";"1";"2";"2";"2";"2";"1";"1";"2";"1";"2";"2";"2";"2";"2";"1";"5";"1";"2";"2";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"4";"1";"3";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"3";"2";"5";"99";"2";"2";"2";"2";"1";"2";"2";"3";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"3";"2";"1";"3";"7";"4"
3548;1183,04144865037;"6";"20";"1";"14";"2";"1";"1";"1";"2";"2";"1";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"2";"1";"1";"2";"2";"2";"2";"1";"2";"1";"2";"1";"1";"1";"2";"1";"2";"2";"1";"2";"2";"1";"2";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"1";"6";"1";"1";"2";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"2";"2";"3";"2";"1";"2";"2";"2";"2";"2";"1";"2";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"2";"2";"10";"2";"2";"2";"1";"2";"2";"1";"2";"3";"1";"2";"2";"2";"2";"2";"1";"2";"3";"3";"4";"3";"7";"-9";"-9";"98"
3014;1183,04144865037;"6";"24";"1";"14";"2";"3";"1";"1";"2";"1";"2";"2";"1";"2";"2";"1";"2";"2";"2";"1";"2";"2";"1";"2";"2";"2";"1";"1";"2";"2";"1";"2";"2";"2";"1";"2";"1";"2";"2";"1";"1";"2";"2";"2";"1";"1";"1";"2";"1";"2";"2";"2";"2";"1";"3";"1";"1";"2";"1";"1";"1";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"99";"3";"3";"1";"1";"1";"2";"1";"2";"2";"2";"1";"2";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"2";"1";"8";"99";"2";"1";"1";"2";"1";"2";"2";"3";"2";"1";"2";"1";"2";"2";"2";"2";"3";"3";"2";"7";"2";"3";"2";"2"
2512;1334,43306498641;"1";"26";"1";"14";"2";"2";"1";"2";"2";"1";"2";"1";"2";"2";"1";"1";"1";"1";"2";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"1";"2";"1";"2";"1";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"1";"1";"2";"1";"2";"2";"2";"2";"1";"3";"1";"1";"2";"1";"2";"2";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"2";"1";"2";"1";"2";"2";"1";"2";"2";"1";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"6";"2";"2";"1";"1";"2";"2";"2";"2";"3";"1";"1";"1";"2";"2";"2";"2";"2";"4";"4";"4";"3";"1";"3";"6";"5"
3444;1190,13382662316;"6";"56";"1";"14";"2";"3";"1";"2";"2";"3";"2";"1";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"2";"1";"2";"1";"2";"2";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"1";"1";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"1";"2";"2";"2";"2";"2";"2";"1";"1";"8";"2";"2";"1";"2";"2";"2";"2";"2";"3";"2";"2";"2";"2";"2";"2";"2";"1";"3";"3";"4";"2";"1";"3";"5";"6"
3532;1022,34839483423;"6";"52";"1";"14";"2";"3";"1";"1";"2";"2";"2";"2";"1";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"2";"2";"1";"2";"1";"2";"2";"1";"2";"2";"1";"1";"2";"1";"2";"2";"2";"1";"2";"2";"2";"1";"1";"1";"1";"2";"2";"2";"2";"2";"4";"2";"1";"1";"2";"1";"1";"1";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"1";"2";"1";"2";"1";"4";"3";"2";"1";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"8";"99";"2";"2";"2";"2";"2";"2";"1";"3";"1";"2";"2";"2";"2";"2";"2";"2";"3";"3";"4";"6";"1";"3";"2";"99"
4864;1018,44465906082;"1";"61";"1";"14";"2";"2";"2";"2";"2";"3";"2";"1";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"1";"2";"2";"2";"2";"1";"2";"2";"2";"1";"1";"2";"2";"1";"1";"2";"2";"1";"2";"2";"2";"2";"1";"1";"2";"1";"2";"2";"2";"2";"2";"2";"5";"1";"2";"1";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"2";"1";"2";"2";"1";"2";"1";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"8";"2";"2";"2";"2";"2";"2";"1";"2";"3";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"2";"3";"3";"5";"5"
697;1334,43306498641;"1";"29";"1";"14";"2";"1";"2";"2";"3";"1";"2";"1";"2";"2";"1";"1";"2";"2";"2";"2";"2";"1";"1";"1";"2";"1";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"1";"2";"1";"1";"2";"2";"2";"2";"1";"1";"2";"1";"1";"2";"2";"2";"2";"2";"4";"1";"2";"2";"1";"2";"1";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"4";"3";"1";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"3";"1";"5";"2";"1";"2";"2";"2";"2";"2";"1";"3";"1";"2";"2";"2";"2";"2";"2";"2";"2";"2";"3";"2";"1";"3";"8";"4"
3468;1163,62653722257;"1";"52";"1";"14";"2";"3";"1";"1";"2";"3";"2";"1";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"1";"2";"2";"2";"1";"2";"2";"1";"2";"2";"1";"2";"1";"1";"2";"2";"2";"2";"1";"1";"1";"1";"2";"2";"2";"2";"2";"1";"5";"1";"1";"2";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"4";"2";"2";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"1";"1";"7";"1";"2";"2";"1";"2";"2";"2";"2";"3";"2";"2";"2";"2";"1";"1";"2";"2";"3";"2";"5";"2";"6";"-9";"1";"3"
4788;992,95346959764;"6";"40";"1";"14";"2";"2";"1";"1";"2";"2";"1";"1";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"1";"1";"2";"2";"2";"1";"2";"2";"2";"1";"1";"2";"1";"2";"1";"2";"1";"2";"2";"1";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"1";"2";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"1";"2";"1";"4";"3";"3";"1";"2";"1";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"2";"2";"2";"1";"1";"6";"2";"2";"2";"1";"1";"2";"2";"2";"3";"1";"2";"2";"2";"2";"2";"2";"2";"3";"2";"4";"3";"2";"3";"4";"4"
4398;1163,62653722257;"1";"53";"1";"14";"2";"3";"1";"1";"2";"3";"2";"1";"2";"2";"2";"1";"2";"2";"2";"1";"2";"2";"1";"1";"2";"2";"1";"2";"2";"2";"1";"1";"1";"2";"1";"2";"1";"2";"1";"1";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"1";"2";"1";"1";"1";"1";"2";"2";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"2";"2";"1";"1";"2";"2";"1";"1";"1";"2";"1";"2";"1";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"5";"3";"2";"2";"2";"1";"2";"1";"2";"3";"2";"1";"2";"2";"2";"1";"2";"2";"3";"3";"4";"7";"3";"3";"2";"6"
45;1174,07741571336;"1";"56";"1";"14";"2";"3";"1";"1";"2";"3";"2";"1";"2";"1";"2";"1";"2";"2";"2";"2";"2";"1";"1";"2";"2";"2";"1";"2";"1";"2";"1";"2";"1";"2";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"1";"1";"1";"1";"2";"2";"2";"2";"2";"2";"5";"1";"2";"2";"1";"2";"1";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"99";"4";"3";"1";"1";"2";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"1";"1";"7";"99";"2";"1";"2";"2";"2";"2";"2";"4";"1";"2";"2";"2";"1";"2";"2";"2";"1";"1";"1";"3";"6";"-9";"7";"3"
2476;1468,04467159965;"6";"78";"1";"14";"2";"3";"1";"1";"1";"3";"2";"1";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"2";"1";"1";"1";"1";"1";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"1";"1";"1";"1";"2";"2";"2";"2";"2";"4";"2";"1";"2";"2";"1";"1";"1";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"1";"2";"5";"99";"2";"2";"1";"2";"2";"2";"2";"3";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"3";"0";"11";"-9";"-9";"3"
4061;1321,40940864446;"6";"18";"1";"14";"2";"2";"2";"2";"3";"1";"1";"1";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"1";"1";"1";"2";"1";"1";"1";"2";"1";"2";"2";"1";"2";"2";"1";"1";"1";"1";"2";"2";"2";"2";"2";"4";"4";"1";"1";"2";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"1";"1";"1";"1";"1";"1";"1";"2";"2";"1";"2";"1";"2";"1";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"2";"1";"6";"2";"2";"2";"1";"2";"2";"2";"2";"3";"2";"2";"1";"2";"1";"2";"2";"2";"4";"4";"4";"3";"7";"-9";"-9";"5"
